lemma,noun_count,verb_count,majority_tag,total_count,minority_count,minority_ratio,is_flexible,nv_cosine_similarity,n_variation,v_variation
село,16056,2646,NOUN,18702,2646,0.14148219441770934,True,0.8278335332870483,9.065505027770996,8.410324096679688
работа,4519,4805,VERB,9324,4519,0.4846632346632347,True,0.8582776784896851,9.337285995483398,9.037461280822754
община,6941,512,NOUN,7453,512,0.06869716892526499,True,0.8959818482398987,9.688754081726074,8.951583862304688
вода,3627,3370,NOUN,6997,3370,0.4816349864227526,True,0.6680655479431152,8.31932544708252,10.23780632019043
играя,2226,3797,VERB,6023,2226,0.36958326415407605,True,0.7309924960136414,9.858731269836426,9.860023498535156
участвам,313,5634,VERB,5947,313,0.05263157894736842,True,0.6785612106323242,5.9194016456604,9.08530044555664
жена,3631,1654,NOUN,5285,1654,0.312961210974456,True,0.8785640001296997,9.355976104736328,8.385659217834473
умирам,218,3963,VERB,4181,218,0.052140636211432674,True,0.9618079662322998,7.862644195556641,8.796161651611328
среща,1786,2371,VERB,4157,1786,0.4296367572768824,True,0.7892959117889404,10.71432876586914,9.31977367401123
брат,3445,542,NOUN,3987,542,0.1359418108853775,True,0.4162594676017761,8.502429008483887,5.275504112243652
родя-(се),203,3765,VERB,3968,203,0.05115927419354839,True,0.8325479626655579,8.891968727111816,7.178366661071777
приема,263,3371,VERB,3634,263,0.07237204182718768,True,0.8497850298881531,9.63166618347168,10.241928100585938
печеля,242,2861,VERB,3103,242,0.0779890428617467,True,0.9940746426582336,9.577377319335938,9.627182960510254
песен,2922,162,NOUN,3084,162,0.05252918287937743,True,0.9578763842582703,8.365497589111328,7.972348213195801
основа,1990,1009,NOUN,2999,1009,0.33644548182727574,True,0.6967143416404724,9.082674026489258,8.908822059631348
опит,2285,187,NOUN,2472,187,0.07564724919093851,True,0.9276732206344604,9.173139572143555,8.970510482788086
представа,217,2251,VERB,2468,217,0.08792544570502431,True,0.9116214513778687,7.817911148071289,8.947844505310059
заем,196,2112,VERB,2308,196,0.08492201039861352,True,0.8843755125999451,9.09237289428711,9.772818565368652
уча,350,1771,VERB,2121,350,0.16501650165016502,True,0.5025827288627625,5.449501037597656,9.871599197387695
победа,1709,345,NOUN,2054,345,0.1679649464459591,True,0.8274871110916138,9.533682823181152,9.749459266662598
остров,1878,156,NOUN,2034,156,0.07669616519174041,True,0.7531853914260864,7.965784549713135,7.136547088623047
промяна,1630,229,NOUN,1859,229,0.12318450779989241,True,0.8894029855728149,8.791926383972168,8.241827011108398
чета,1375,395,NOUN,1770,395,0.2231638418079096,True,0.7834433317184448,7.298258304595947,8.787205696105957
загуба,1293,333,NOUN,1626,333,0.2047970479704797,True,0.9529410004615784,10.031877517700195,9.60422420501709
защита,1269,208,NOUN,1477,208,0.14082599864590387,True,0.6292539238929749,7.459343433380127,9.803977012634277
обявя-(се),86,1386,VERB,1472,86,0.058423913043478264,True,0.6861714124679565,9.120988845825195,9.02866268157959
поема,328,1132,VERB,1460,328,0.22465753424657534,True,0.8114792108535767,8.150233268737793,8.824285507202148
храна,974,418,NOUN,1392,418,0.30028735632183906,True,0.8766942024230957,7.00132417678833,9.172032356262207
убия,66,1241,VERB,1307,66,0.0504973221117062,True,0.9047414064407349,9.714141845703125,9.595151901245117
минало,1076,218,NOUN,1294,218,0.16846986089644514,True,0.8421191573143005,9.663756370544434,9.100337982177734
запис,687,602,NOUN,1289,602,0.4670287044220326,True,0.828715443611145,9.52345085144043,10.889352798461914
графиня,960,265,NOUN,1225,265,0.2163265306122449,True,0.971412718296051,7.848439693450928,6.94732141494751
говоря,91,1120,VERB,1211,91,0.07514450867052024,True,0.8625693321228027,8.614429473876953,9.366645812988281
губя-(се),97,1069,VERB,1166,97,0.08319039451114923,True,0.9259272813796997,9.949206352233887,9.46247386932373
консул,773,290,NOUN,1063,290,0.27281279397930386,True,0.9731899499893188,8.696083068847656,7.724472999572754
тон,916,50,NOUN,966,50,0.051759834368530024,True,0.5800232887268066,9.14017391204834,8.293902397155762
разказ,902,55,NOUN,957,55,0.05747126436781609,True,0.9717925786972046,7.375543594360352,7.898412227630615
